post_id	date	num_likes	num_angry	num_shares
904277726319518_1178010152279606	2016-10-01T13:18:47+0000	6010	105	1593
904277726319518_1177994068947881	2016-10-01T13:03:35+0000	8155	7	1072
904277726319518_1177937925620162	2016-10-01T12:02:26+0000	2906	5	178
904277726319518_1177927348954553	2016-10-01T11:43:52+0000	1678	0	110
904277726319518_1177430642337557	2016-10-01T04:30:01+0000	1223	0	156
904277726319518_1177117925702162	2016-10-01T01:00:00+0000	6533	3	1564
904277726319518_1177503418996946	2016-10-01T00:01:05+0000	5986	8	902
904277726319518_1177347382345883	2016-09-30T22:45:00+0000	2557	4	845
904277726319518_1177313989015889	2016-09-30T21:26:59+0000	5040	1	1888
904277726319518_1172834736130481	2016-09-30T21:00:00+0000	1188	0	220
904277726319518_1177292009018087	2016-09-30T20:00:02+0000	10200	5	3103
904277726319518_1177087045705250	2016-09-30T19:00:30+0000	4982	4	3747
904277726319518_1177260195687935	2016-09-30T17:53:57+0000	2441	0	735
904277726319518_1177173875696567	2016-09-30T17:00:00+0000	6296	1	767
904277726319518_1177160712364550	2016-09-30T15:38:25+0000	1294	2	0
904277726319518_1177121052368516	2016-09-30T15:08:12+0000	797	0	246
904277726319518_1175307932549828	2016-09-30T14:08:20+0000	3833	0	1001
904277726319518_1176275055786449	2016-09-30T13:00:00+0000	1408	2	277
904277726319518_1176509855762969	2016-09-30T11:00:00+0000	1782	8	167
904277726319518_1176715472409074	2016-09-30T03:50:36+0000	6644	7	2089
904277726319518_1176522069095081	2016-09-29T23:40:00+0000	10375	18	10521
904277726319518_1176244785789476	2016-09-29T23:00:00+0000	4798	0	2222
904277726319518_1176503499096938	2016-09-29T22:07:43+0000	1946	0	1147
904277726319518_1176352052445416	2016-09-29T20:30:00+0000	676	1	233
904277726319518_1176417809105507	2016-09-29T19:29:15+0000	1649	0	0
904277726319518_1176233309123957	2016-09-29T18:30:00+0000	1105	1	150
904277726319518_1176231942457427	2016-09-29T17:20:00+0000	4626	2	552
904277726319518_1176318129115475	2016-09-29T16:55:07+0000	798	2	104
904277726319518_1176210262459595	2016-09-29T16:15:00+0000	831	0	294
904277726319518_1175769649170323	2016-09-29T15:00:00+0000	3734	0	997
904277726319518_1175774739169814	2016-09-29T14:00:00+0000	12123	48	4512
904277726319518_1176154905798464	2016-09-29T13:33:39+0000	900	0	615
904277726319518_1175770369170251	2016-09-29T13:00:00+0000	2303	0	446
904277726319518_1175727362507885	2016-09-29T12:00:00+0000	1863	0	425
904277726319518_1175539442526677	2016-09-29T01:00:00+0000	620	1	37
904277726319518_1175642255849729	2016-09-28T23:45:00+0000	2055	0	764
904277726319518_1175563679190920	2016-09-28T22:30:00+0000	2003	0	403
904277726319518_1175654149181873	2016-09-28T21:42:41+0000	5628	16	1983
904277726319518_1175527659194522	2016-09-28T19:30:01+0000	438	0	43
904277726319518_1172937242786897	2016-09-28T18:30:00+0000	2203	0	777
904277726319518_1171407749606513	2016-09-28T17:08:43+0000	3234	1	960
904277726319518_1172825562798065	2016-09-28T16:00:14+0000	4056	3	931
904277726319518_1175327482547873	2016-09-28T14:05:46+0000	2875	1	591
904277726319518_1174999815913973	2016-09-28T13:00:00+0000	2109	2	473
904277726319518_1175001669247121	2016-09-28T12:00:00+0000	5128	3	470
904277726319518_1174716305942324	2016-09-28T01:21:19+0000	3606	1	677
904277726319518_1174909035923051	2016-09-27T23:38:54+0000	1422	8	107
904277726319518_1174851042595517	2016-09-27T22:02:26+0000	3791	62	1566
904277726319518_1174809055933049	2016-09-27T21:45:00+0000	1810	0	177
904277726319518_1174778845936070	2016-09-27T20:30:00+0000	2380	0	401
904277726319518_1174701322610489	2016-09-27T19:00:00+0000	3666	3	3680
904277726319518_1174689725944982	2016-09-27T17:49:18+0000	5392	2	2241
904277726319518_1174607235953231	2016-09-27T16:20:00+0000	1370	1	490
904277726319518_1174075249339763	2016-09-27T14:30:00+0000	558	6	180
904277726319518_1174077779339510	2016-09-27T13:30:00+0000	1010	0	375
904277726319518_1174059992674622	2016-09-27T12:00:01+0000	2397	1	589
904277726319518_1173104986103456	2016-09-27T01:00:00+0000	637	0	116
904277726319518_1172929366121018	2016-09-26T23:40:00+0000	7235	8	3719
904277726319518_1173995476014407	2016-09-26T22:20:00+0000	2837	1	1944
904277726319518_1174011249346163	2016-09-26T21:04:56+0000	4093	13	781
904277726319518_1173895962691025	2016-09-26T19:30:00+0000	3004	4	792
904277726319518_1173803249366963	2016-09-26T16:35:33+0000	3583	1	5092
904277726319518_1173781942702427	2016-09-26T15:44:50+0000	4451	69	1499
904277726319518_1173748629372425	2016-09-26T14:48:51+0000	2697	9	264
904277726319518_1173349596078995	2016-09-26T13:30:01+0000	2861	0	543
904277726319518_1173368439410444	2016-09-26T12:00:00+0000	3445	9	2528
904277726319518_1173355886078366	2016-09-26T03:55:45+0000	5873	38	1582
904277726319518_1173199906093964	2016-09-25T23:26:11+0000	1392	2	660
904277726319518_1172969579450330	2016-09-25T20:30:00+0000	2321	3	431
904277726319518_1172842246129730	2016-09-25T17:56:01+0000	6416	3	1440
904277726319518_1172859459461342	2016-09-25T16:03:09+0000	1316	18	0
904277726319518_1172841159463172	2016-09-25T15:35:38+0000	1150	7	0
904277726319518_1172765306137424	2016-09-25T14:18:09+0000	1430	1	281
904277726319518_1172651586148796	2016-09-25T11:37:26+0000	3925	2	799
904277726319518_1172349729512315	2016-09-25T00:41:12+0000	7523	4	405
904277726319518_1172122619535026	2016-09-24T23:15:00+0000	1831	2	530
904277726319518_1172110066202948	2016-09-24T21:00:00+0000	1667	6	277
904277726319518_1169431896470765	2016-09-24T19:00:00+0000	3542	6	3525
904277726319518_1171359252944696	2016-09-24T16:45:01+0000	472	3	64
904277726319518_1171358686278086	2016-09-24T15:45:00+0000	1145	0	144
904277726319518_1171414269605861	2016-09-24T13:30:00+0000	14572	78	30796
904277726319518_1171330629614225	2016-09-24T12:00:00+0000	949	0	72
904277726319518_1171490222931599	2016-09-24T01:23:29+0000	1607	2	132
904277726319518_1171379652942656	2016-09-23T22:10:41+0000	8491	14	2719
904277726319518_1169595886454366	2016-09-23T20:31:01+0000	1606	0	184
904277726319518_1171236242956997	2016-09-23T18:00:32+0000	3646	2	641
904277726319518_1171093069637981	2016-09-23T14:54:28+0000	972	1	1296
904277726319518_1170618409685447	2016-09-23T12:30:00+0000	2839	7	3331
904277726319518_1170584379688850	2016-09-23T11:00:01+0000	1053	1	142
904277726319518_1170448223035799	2016-09-23T00:00:00+0000	1410	0	1117
904277726319518_1170494959697792	2016-09-22T21:15:00+0000	2669	17	2870
904277726319518_1170430273037594	2016-09-22T19:39:42+0000	787	2	111
904277726319518_1170288503051771	2016-09-22T16:04:40+0000	506	1	48
904277726319518_1170246736389281	2016-09-22T15:03:25+0000	1182	0	164
904277726319518_1170175989729689	2016-09-22T13:30:00+0000	1486	4	371
904277726319518_1169703063110315	2016-09-22T12:00:01+0000	1353	1	125
904277726319518_1169708329776455	2016-09-21T23:21:25+0000	841	1	183
904277726319518_1169464756467479	2016-09-21T20:51:45+0000	554	0	288
904277726319518_1169514019795886	2016-09-21T18:12:44+0000	10042	12	7040
904277726319518_1169409439806344	2016-09-21T16:31:52+0000	1022	1	272
904277726319518_1169354446478510	2016-09-21T14:20:08+0000	880	1	60
904277726319518_1167928289954459	2016-09-21T12:30:00+0000	2183	3	2163
904277726319518_1168843636529591	2016-09-20T23:46:05+0000	1359	5	188
904277726319518_1168738609873427	2016-09-20T21:02:11+0000	2632	2	547
904277726319518_1168488326565122	2016-09-20T14:58:09+0000	7612	23	16439
904277726319518_1167804676633487	2016-09-20T12:30:01+0000	1870	3	351
904277726319518_1167931606620794	2016-09-20T11:30:00+0000	386	2	73
904277726319518_1167924163288205	2016-09-20T00:00:00+0000	1776	2	444
904277726319518_1167931949954093	2016-09-19T22:15:35+0000	1076	4	271
904277726319518_1157001487713806	2016-09-19T20:00:00+0000	1016	1	156
904277726319518_1167697786644176	2016-09-19T16:30:00+0000	550	1	121
904277726319518_1167590796654875	2016-09-19T13:08:40+0000	13210	4	713
904277726319518_1167545916659363	2016-09-19T11:54:39+0000	8032	1	3122
904277726319518_1167117743368847	2016-09-18T22:26:43+0000	1279	0	301
904277726319518_1166785960068692	2016-09-18T18:03:43+0000	805	1	400
904277726319518_1166785430068745	2016-09-18T14:48:15+0000	1076	0	203
904277726319518_1165249470222341	2016-09-18T13:00:00+0000	837	0	129
904277726319518_1166116893468932	2016-09-17T23:00:11+0000	4249	2	3312
904277726319518_1166168396797115	2016-09-17T20:25:35+0000	2207	1	268
904277726319518_1166040386809916	2016-09-17T17:31:48+0000	1655	9	163
904277726319518_1166010860146202	2016-09-17T16:52:22+0000	2639	4	364
904277726319518_1165254806888474	2016-09-17T12:30:01+0000	1515	0	310
904277726319518_1165377683542853	2016-09-16T22:33:52+0000	1723	15	478
904277726319518_1165155860231702	2016-09-16T17:54:52+0000	6363	27	6410
904277726319518_1165076620239626	2016-09-16T16:43:01+0000	2211	1	357
904277726319518_1164419606971994	2016-09-16T13:45:00+0000	652	4	320
904277726319518_1164712006942754	2016-09-16T12:24:44+0000	1263	0	71
904277726319518_1164297300317558	2016-09-15T19:33:44+0000	498	1	154
904277726319518_1164123483668273	2016-09-15T16:22:29+0000	4292	9	785
904277726319518_1164040320343256	2016-09-15T14:32:46+0000	542	1	95
904277726319518_1163968923683729	2016-09-15T12:26:57+0000	968	11	370
904277726319518_1158885484192073	2016-09-14T23:30:00+0000	424	2	133
904277726319518_1163346930412595	2016-09-14T18:30:00+0000	494	1	234
904277726319518_1163240100423278	2016-09-14T14:52:40+0000	1392	14	738
904277726319518_1163235627090392	2016-09-14T14:42:52+0000	852	3	152
904277726319518_1162702937143661	2016-09-13T22:04:55+0000	1186	10	358
904277726319518_1162637400483548	2016-09-13T20:39:46+0000	746	2	353
904277726319518_1162570103823611	2016-09-13T18:52:17+0000	2985	20	193
904277726319518_1158816650865623	2016-09-13T17:30:18+0000	1375	2	212
904277726319518_1153551058058849	2016-09-13T13:18:56+0000	981	3	759
904277726319518_1162269793853642	2016-09-13T12:21:21+0000	704	1	134
904277726319518_1161820837231871	2016-09-13T00:30:00+0000	1312	2	119
904277726319518_1161760480571240	2016-09-12T21:30:00+0000	2189	6	2733
904277726319518_1161742587239696	2016-09-12T19:47:43+0000	2004	10	203
904277726319518_1156037224476899	2016-09-12T17:00:00+0000	546	2	218
904277726319518_1161134517300503	2016-09-12T12:00:01+0000	2511	2	445
904277726319518_1157645504316071	2016-09-12T00:00:00+0000	1054	1	288
904277726319518_1160943870652901	2016-09-11T22:34:25+0000	2299	1	280
904277726319518_1160862257327729	2016-09-11T20:30:53+0000	3248	16	561
904277726319518_1160833193997302	2016-09-11T19:56:47+0000	3773	34	1191
904277726319518_1158874347526520	2016-09-11T15:30:01+0000	877	1	150
904277726319518_1157916124289009	2016-09-11T13:00:00+0000	645	0	90
904277726319518_1156224944458127	2016-09-10T23:00:00+0000	248	1	31
904277726319518_1159694480777840	2016-09-10T20:30:00+0000	890	1	454
904277726319518_1159594900787798	2016-09-10T17:00:15+0000	1316	0	181
904277726319518_1158921227521832	2016-09-10T13:30:00+0000	1572	0	383
904277726319518_1158852584195363	2016-09-10T11:30:02+0000	3403	0	759
904277726319518_1158957917518163	2016-09-09T23:38:56+0000	2594	41	1146
904277726319518_1158639070883381	2016-09-09T16:32:29+0000	5007	8	700
904277726319518_1158604360886852	2016-09-09T15:44:36+0000	925	9	77
904277726319518_1158553787558576	2016-09-09T14:49:36+0000	2581	20	599
904277726319518_1157698610977427	2016-09-09T12:00:00+0000	3538	4	572
904277726319518_1157811977632757	2016-09-08T20:01:51+0000	2657	6	490
904277726319518_1157725324308089	2016-09-08T17:50:46+0000	579	3	112
904277726319518_1157577610989527	2016-09-08T14:30:01+0000	1694	3	302
904277726319518_1156941887719766	2016-09-08T12:05:34+0000	2149	5	355
904277726319518_1156869894393632	2016-09-08T00:00:00+0000	901	7	410
904277726319518_1156903044390317	2016-09-07T19:21:59+0000	3076	5	1368
904277726319518_1156709861076302	2016-09-07T15:08:01+0000	3873	8	202
904277726319518_1156698754410746	2016-09-07T14:48:37+0000	931	2	77
904277726319518_1156211021126186	2016-09-07T11:35:04+0000	696	3	84
904277726319518_1156128011134487	2016-09-06T21:28:51+0000	1443	5	458
904277726319518_1156093761137912	2016-09-06T20:30:00+0000	3344	1	308
904277726319518_1155848651162423	2016-09-06T14:42:00+0000	1446	1	196
904277726319518_1155182771229011	2016-09-05T19:15:34+0000	3393	14	3461
904277726319518_1154934061253882	2016-09-05T13:19:13+0000	1082	3	169
904277726319518_1154317617982193	2016-09-04T19:05:58+0000	1029	2	162
904277726319518_1153547184725903	2016-09-04T14:45:00+0000	722	3	162
904277726319518_1153511144729507	2016-09-04T12:30:03+0000	2042	2	278
904277726319518_1153519958061959	2016-09-03T23:39:50+0000	1094	3	236
904277726319518_1153346711412617	2016-09-03T17:51:37+0000	6346	13	1759
904277726319518_1153089818104973	2016-09-03T13:06:54+0000	1152	4	109
904277726319518_1152779821469306	2016-09-03T04:02:53+0000	2082	8	523
904277726319518_1152665468147408	2016-09-03T00:39:36+0000	2090	12	263
904277726319518_1152590614821560	2016-09-03T00:00:00+0000	820	0	93
904277726319518_1152540824826539	2016-09-02T20:40:58+0000	5884	8	2088
904277726319518_1151686838245271	2016-09-02T15:17:38+0000	881	3	178
904277726319518_1151686331578655	2016-09-01T23:16:59+0000	864	3	198
904277726319518_1151480301599258	2016-09-01T18:38:35+0000	653	2	224
904277726319518_1151323114948310	2016-09-01T14:09:25+0000	748	2	168
904277726319518_1151284254952196	2016-09-01T12:41:14+0000	1311	0	201
904277726319518_1150754845005137	2016-08-31T21:48:20+0000	10805	46	455
904277726319518_1149988815081740	2016-08-31T00:24:31+0000	1495	12	420
904277726319518_1149896548424300	2016-08-30T20:55:30+0000	1750	2	253
904277726319518_1149617738452181	2016-08-30T13:59:06+0000	493	2	0
904277726319518_1148990275181594	2016-08-29T22:03:00+0000	959	3	137
904277726319518_1149060711841217	2016-08-29T20:51:01+0000	949	6	71
904277726319518_1148939378520017	2016-08-29T19:04:10+0000	1649	2	185
904277726319518_1148167061930582	2016-08-28T22:28:10+0000	1127	0	191
904277726319518_1147380385342583	2016-08-28T00:49:41+0000	1880	5	574
904277726319518_1147096238704331	2016-08-27T18:03:51+0000	2090	7	505
904277726319518_1146987925381829	2016-08-27T14:01:21+0000	1356	2	182
904277726319518_1146291288784826	2016-08-26T17:58:29+0000	2459	6	695
904277726319518_1146183452128943	2016-08-26T15:23:57+0000	986	2	403
904277726319518_1144782482269040	2016-08-25T13:07:00+0000	1852	5	375
904277726319518_1144781782269110	2016-08-24T22:30:00+0000	1085	1	162
904277726319518_1144519182295370	2016-08-24T15:05:00+0000	1463	5	305
904277726319518_1143998015680820	2016-08-23T22:56:01+0000	2377	23	372
904277726319518_1143865875694034	2016-08-23T18:56:43+0000	1220	3	180
904277726319518_1143315385749083	2016-08-23T03:34:58+0000	5689	74	1581
904277726319518_1143218752425413	2016-08-23T00:47:44+0000	1647	9	132
904277726319518_1143170202430268	2016-08-22T23:23:22+0000	1336	6	194
904277726319518_1142924132454875	2016-08-22T17:35:28+0000	2795	18	408
904277726319518_1142094022537886	2016-08-21T19:48:18+0000	3453	2	1253
904277726319518_1141005832646705	2016-08-20T16:26:55+0000	10040	28	464
904277726319518_1140404492706839	2016-08-19T23:42:52+0000	1498	1	99
904277726319518_1139921636088458	2016-08-19T15:09:22+0000	672	2	115
904277726319518_1139128312834457	2016-08-18T14:10:01+0000	2328	4	325
904277726319518_1138532679560687	2016-08-17T18:46:46+0000	895	4	163
904277726319518_1136649599748995	2016-08-17T13:31:59+0000	1236	15	230
904277726319518_1136865046394117	2016-08-15T19:13:55+0000	3058	16	670
904277726319518_1136024636478158	2016-08-14T18:34:45+0000	6569	3	540
904277726319518_1134285009985454	2016-08-13T18:16:17+0000	1901	3	252
904277726319518_1132951413452147	2016-08-11T20:51:18+0000	1756	2	219
904277726319518_1132114536869168	2016-08-09T22:22:41+0000	1184	11	36
904277726319518_1128167993930489	2016-08-07T16:15:51+0000	2437	2	238
904277726319518_1129603873786901	2016-08-06T14:59:47+0000	1064	0	187
904277726319518_1128733913873897	2016-08-05T17:37:07+0000	3102	3	564
904277726319518_1128133873933901	2016-08-04T17:43:29+0000	5916	4	1433
904277726319518_1127276224019666	2016-08-03T14:43:22+0000	7525	9	21070
904277726319518_1125849637495658	2016-08-01T19:22:23+0000	2566	14	275
904277726319518_1125652170848738	2016-08-01T13:42:28+0000	782	2	37
904277726319518_1125205740893381	2016-08-01T00:18:57+0000	632	0	177
904277726319518_1123544887726133	2016-07-29T21:22:10+0000	31319	14	48526
904277726319518_1121867101227245	2016-07-27T15:40:06+0000	2159	4	66
904277726319518_1121298641284091	2016-07-26T22:20:54+0000	1724	6	84
904277726319518_1121192061294749	2016-07-26T19:38:41+0000	1692	3	1054
904277726319518_1118857078194914	2016-07-23T12:03:04+0000	1130	3	37
904277726319518_1118236854923603	2016-07-22T20:11:46+0000	3839	1	199
904277726319518_1117634934983795	2016-07-22T11:01:47+0000	2846	5	1643
904277726319518_1117603424986946	2016-07-21T23:00:00+0000	3683	20	764
904277726319518_1117134861700469	2016-07-21T12:18:34+0000	1671	2	548
904277726319518_1116166838463938	2016-07-19T18:02:22+0000	525	1	39
904277726319518_1115531358527486	2016-07-18T20:38:32+0000	7002	4	9136
904277726319518_1114094975337791	2016-07-16T14:49:44+0000	9035	4	1163
904277726319518_1113500428730579	2016-07-15T18:04:30+0000	475	2	104
904277726319518_1054103068003649	2016-07-14T11:15:45+0000	4053	7	2983
904277726319518_1112062265541062	2016-07-13T21:24:54+0000	1405	1	418
904277726319518_1111945832219372	2016-07-13T17:17:07+0000	911	1	116
904277726319518_1111208885626400	2016-07-12T20:55:05+0000	2883	2	603
904277726319518_1110427629037859	2016-07-11T21:38:10+0000	5750	5	2158
904277726319518_1108901785857110	2016-07-09T11:39:55+0000	5975	132	944
904277726319518_1108309895916299	2016-07-08T13:50:11+0000	1910	0	326
904277726319518_1107766835970605	2016-07-07T20:01:00+0000	2320	0	51
904277726319518_1107762819304340	2016-07-07T19:50:01+0000	540	0	29
904277726319518_1107543062659649	2016-07-07T11:47:17+0000	4999	1	1359
904277726319518_1106585949422027	2016-07-05T21:36:36+0000	13466	6	389
904277726319518_1105719182842037	2016-07-04T18:01:26+0000	1001	2	163
904277726319518_1105126962901259	2016-07-03T15:10:21+0000	6091	0	3324
904277726319518_1104111306336158	2016-07-02T15:42:37+0000	5242	1	1236
904277726319518_1103504163063539	2016-07-01T18:23:19+0000	3282	1	727
904277726319518_1103854409695181	2016-07-01T13:28:46+0000	2252	1	230
904277726319518_1103376846409604	2016-06-30T22:17:48+0000	1196	0	181
904277726319518_1103208586426430	2016-06-30T13:20:19+0000	267	0	21
904277726319518_1102830713130884	2016-06-29T22:05:42+0000	3294	5	216
904277726319518_1102778273136128	2016-06-29T19:46:47+0000	1151	0	99
904277726319518_1102115906535698	2016-06-28T22:38:46+0000	9158	75	851
904277726319518_1101891053224850	2016-06-28T19:50:38+0000	2410	2	1321
904277726319518_1088779227869366	2016-06-28T15:56:54+0000	519	1	63
904277726319518_1100850256662263	2016-06-27T20:02:03+0000	1385	3	155
904277726319518_1101317529948869	2016-06-27T15:41:31+0000	870	3	66
904277726319518_1100954469985175	2016-06-26T22:53:44+0000	2041	14	243
904277726319518_1100886483325307	2016-06-26T20:23:36+0000	2554	1	580
904277726319518_1100159813397974	2016-06-25T17:38:07+0000	3766	2	0
904277726319518_1099544053459550	2016-06-24T20:06:41+0000	3338	3	596
904277726319518_1099327420147880	2016-06-24T13:18:52+0000	1437	2	223
904277726319518_1098884530192169	2016-06-23T22:16:11+0000	2923	1	1494
904277726319518_1098221276925161	2016-06-22T21:42:26+0000	1037	4	337
904277726319518_1098084970272125	2016-06-22T18:48:50+0000	3770	1	878
904277726319518_1097309523683003	2016-06-21T12:13:33+0000	8743	1	352
904277726319518_1096977110382911	2016-06-20T23:15:23+0000	1352	1	116
904277726319518_1096917380388884	2016-06-20T20:31:45+0000	1476	1	98
904277726319518_1094795073934448	2016-06-17T11:10:43+0000	17410	42	4887
904277726319518_1090127681067854	2016-06-09T18:32:42+0000	1555	15	261
904277726319518_1089458641134758	2016-06-08T21:38:27+0000	2953	5	533
904277726319518_1088168801263742	2016-06-06T17:09:49+0000	1894	4	624
904277726319518_1088062767941012	2016-06-06T13:53:48+0000	8973	22	152
904277726319518_1087402934673662	2016-06-05T14:59:31+0000	3374	3	405
904277726319518_1087044871376135	2016-06-04T22:41:50+0000	3359	1	540
904277726319518_1086249611455661	2016-06-03T14:09:31+0000	5384	3	1426
904277726319518_1084904354923520	2016-06-01T12:01:18+0000	7028	2	1465
904277726319518_1084413654972590	2016-05-31T15:31:14+0000	3009	1	851
904277726319518_1083891015024854	2016-05-30T18:20:04+0000	2513	4	406
904277726319518_1083242175089738	2016-05-29T15:29:49+0000	12551	4	1366
904277726319518_1082017665212189	2016-05-27T18:20:19+0000	24190	14	995
904277726319518_1080703318676957	2016-05-25T15:21:08+0000	12044	12	4473
904277726319518_1078972008850088	2016-05-24T17:20:04+0000	3156	27	487
904277726319518_1078306818916607	2016-05-21T21:20:21+0000	3143	7	282
904277726319518_1078271545586801	2016-05-21T20:10:29+0000	1204	3	0
904277726319518_1076240245789931	2016-05-20T19:58:21+0000	2482	1	170
904277726319518_1077008609046428	2016-05-19T20:00:17+0000	20575	9	2891
904277726319518_1076850535728902	2016-05-19T15:40:48+0000	11710	3	84
904277726319518_1075635505850405	2016-05-17T23:39:37+0000	4181	3	1
904277726319518_1073567099390579	2016-05-17T15:38:54+0000	8800	5	287
904277726319518_1075006699246619	2016-05-17T00:07:15+0000	3136	5	96
904277726319518_1074807229266566	2016-05-16T16:13:56+0000	32209	102	9402
904277726319518_1074275285986427	2016-05-15T19:42:13+0000	12370	10	3058
904277726319518_1072924662788156	2016-05-13T17:51:47+0000	1512	0	0
904277726319518_1072091646204791	2016-05-12T13:30:59+0000	9165	7	2095
904277726319518_1070312436382712	2016-05-10T18:39:10+0000	1695	5	394
904277726319518_1070283916385564	2016-05-10T00:15:20+0000	4231	4	1425
904277726319518_1069098876504068	2016-05-09T20:00:22+0000	1182	1	146
904277726319518_1068325449914744	2016-05-06T21:46:08+0000	4084	1	2451
904277726319518_1067110706702885	2016-05-06T17:39:09+0000	3837	0	1184
904277726319518_1067779193302703	2016-05-05T23:18:27+0000	909	1	10
904277726319518_1067561513324471	2016-05-05T17:21:47+0000	4289	1	488
904277726319518_1067083206705635	2016-05-04T22:17:36+0000	1447	0	63
904277726319518_1066824623398160	2016-05-04T11:00:46+0000	1644	1	385
904277726319518_1065807226833233	2016-05-02T23:49:05+0000	3148	0	641
904277726319518_1063949537019002	2016-05-02T18:10:19+0000	2686	0	369
904277726319518_1063335097080446	2016-04-28T22:59:03+0000	1601	0	362
904277726319518_1063236640423625	2016-04-28T21:06:29+0000	3666	24	265
904277726319518_1062598830487406	2016-04-27T21:33:16+0000	8846	6	1133
904277726319518_1062034693877153	2016-04-26T23:51:22+0000	8484	4	709
904277726319518_1061382783942344	2016-04-26T20:58:09+0000	2454	0	461
904277726319518_1061005060646783	2016-04-25T18:11:57+0000	2896	1	414
904277726319518_1059075330839756	2016-04-22T12:06:29+0000	5459	1	797
904277726319518_1058741520873137	2016-04-21T23:03:48+0000	3751	4	1071
904277726319518_1058473130899976	2016-04-21T12:32:41+0000	4463	2	817
904277726319518_1057816324298990	2016-04-20T12:29:41+0000	2984	2	590
904277726319518_1053992591348030	2016-04-19T17:31:48+0000	5149	1	611
904277726319518_1054801204600502	2016-04-15T22:45:55+0000	2172	1	707
904277726319518_1048318128582143	2016-04-09T21:00:00+0000	3010	4	537
904277726319518_1049573961789893	2016-04-08T18:09:55+0000	2511	2	184
904277726319518_1048851201862169	2016-04-06T21:41:34+0000	4325	3	2136
904277726319518_1037818089632147	2016-03-26T21:43:40+0000	1272	1	279
904277726319518_1036077393139550	2016-03-22T21:46:21+0000	4825	2	1099
904277726319518_1032937000120256	2016-03-18T18:25:11+0000	5361	0	1388
904277726319518_1031451083602181	2016-03-16T17:05:31+0000	4841	2	637
904277726319518_1030103030403653	2016-03-14T23:22:51+0000	5964	1	470
904277726319518_1029204803826809	2016-03-13T17:05:55+0000	3641	0	1112
904277726319518_1026653764081913	2016-03-09T18:25:31+0000	1518	0	91
904277726319518_1026097204137569	2016-03-08T15:22:09+0000	2226	0	0
904277726319518_1024842764263013	2016-03-06T13:13:23+0000	6305	13	641
904277726319518_1022344027846220	2016-03-03T18:09:07+0000	1064	0	251
904277726319518_1021651237915499	2016-03-01T13:59:39+0000	12099	8	3832
904277726319518_1018739718206651	2016-02-25T19:47:27+0000	2190	3	981
904277726319518_1016409438439679	2016-02-21T19:43:54+0000	3371	1	249
904277726319518_1011505105596779	2016-02-16T21:29:39+0000	753	0	151
904277726319518_1012789818801641	2016-02-15T21:25:03+0000	3584	3	311
904277726319518_1010456022368354	2016-02-11T21:04:19+0000	2359	0	95
904277726319518_1008434295903860	2016-02-08T12:48:51+0000	5238	0	2183
904277726319518_1005824719498151	2016-02-04T20:00:00+0000	1095	0	417
904277726319518_1005880442825912	2016-02-03T22:29:24+0000	1002	0	190
904277726319518_1000743873339569	2016-01-27T23:30:00+0000	956	0	121
904277726319518_1001501159930507	2016-01-27T20:31:07+0000	1293	0	0
904277726319518_1000194630061160	2016-01-25T18:51:56+0000	1423	0	0
904277726319518_999997543414202	2016-01-25T12:15:45+0000	3505	0	274
904277726319518_999101476837142	2016-01-23T18:53:46+0000	2646	0	1851
904277726319518_998683113545645	2016-01-22T22:27:00+0000	1817	0	153
904277726319518_998678046879485	2016-01-22T21:01:57+0000	1586	0	211
904277726319518_997558820324741	2016-01-20T19:39:47+0000	1771	0	1668
904277726319518_996543957092894	2016-01-18T21:49:57+0000	2056	0	0
904277726319518_994614210619202	2016-01-16T15:31:19+0000	1198	0	460
904277726319518_994610183952938	2016-01-15T19:14:43+0000	2888	0	578
904277726319518_990025604411396	2016-01-07T16:21:17+0000	2098	0	2076
904277726319518_977071945706762	2016-01-02T14:18:01+0000	8069	0	2820
904277726319518_985889641491659	2015-12-31T17:40:16+0000	6293	0	2122
904277726319518_984670564946900	2015-12-29T17:38:33+0000	1852	0	0
904277726319518_980030242077599	2015-12-23T22:00:00+0000	3773	0	4378
904277726319518_978769392203684	2015-12-21T20:05:28+0000	2255	0	2124
904277726319518_978071995606757	2015-12-20T15:32:36+0000	1692	0	1
904277726319518_977720528975237	2015-12-20T00:05:38+0000	1648	0	1
904277726319518_976446799102610	2015-12-17T21:13:41+0000	564	0	43
904277726319518_976395845774372	2015-12-17T17:04:02+0000	13991	0	13899
904277726319518_975955465818410	2015-12-16T19:34:34+0000	1278	0	1
904277726319518_975294855884471	2015-12-15T15:02:18+0000	2908	0	715
904277726319518_973314606082496	2015-12-14T22:15:00+0000	424	0	94
904277726319518_974876142593009	2015-12-14T20:39:26+0000	498	0	43
904277726319518_973691649378125	2015-12-12T16:55:22+0000	279	0	29
904277726319518_973309046083052	2015-12-11T23:12:00+0000	3779	0	796
904277726319518_973315962749027	2015-12-11T22:07:28+0000	1003	0	20
904277726319518_973310539416236	2015-12-11T22:01:44+0000	603	0	85
904277726319518_972728209474469	2015-12-10T22:24:54+0000	1779	0	196
904277726319518_972557232824900	2015-12-10T17:13:36+0000	4270	0	972
904277726319518_972124589534831	2015-12-09T20:11:53+0000	383	0	16
904277726319518_971647152915908	2015-12-08T20:52:35+0000	320	0	0
904277726319518_970988926315064	2015-12-07T12:27:56+0000	3949	0	326
