post_id	date	message	num_likes	num_angry	num_shares
904277726319518_1099544053459550	2016-06-24T20:06:41+0000	"9 MIL FERIDOS A MENOS POR ANO NO TR\u00c2NSITO DE SP\nA CET apresentou dados que apontam queda significativa no n\u00famero de mortos e feridos em acidentes de tr\u00e2nsito de S\u00e3o Paulo.\nNo in\u00edcio da nossa gest\u00e3o, o n\u00famero de acidentes com ferimentos estava em torno de 33 mil por ano. Ao final de 2015, esse n\u00famero caiu para 24 mil. Isso significa que, em tr\u00eas anos, tivemos uma queda de 9 mil feridos a menos por ano na cidade de S\u00e3o Paulo.\n\nVeja mais aqui: http://www.capital.sp.gov.br/portal/noticia/13032"	3338	3	596
904277726319518_1099327420147880	2016-06-24T13:18:52+0000	"LED NOS BAIRROS - JARDIM HELENA\nAgora foi a vez do Jardim Helena, na zona leste da cidade, receber a nova ilumina\u00e7\u00e3o em LED. Estive l\u00e1 nesta semana inaugurando os quase 6 mil pontos que ter\u00e3o a nova tecnologia. \u00c9 mais um bairro da periferia de S\u00e3o Paulo que ganha as novas lumin\u00e1rias.\nN\u00e3o existe cidade sem vida noturna. N\u00f3s n\u00e3o queremos mais bairros dormit\u00f3rios em S\u00e3o Paulo. A cidade tem que viver a noite. Um bairro tem que ter com\u00e9rcio aberto, seguran\u00e7a, as pessoas sa\u00edrem de casa para tomar um sorvete, para namorar. Isso \u00e9 que \u00e9 cidade. \nComo venho dizendo, esse projeto \u00e9 uma revolu\u00e7\u00e3o em S\u00e3o Paulo."	1437	2	223
904277726319518_1098884530192169	2016-06-23T22:16:11+0000	"RECICLAGEM EM SP QUADRUPLICA\nA nossa gest\u00e3o quadruplicou a porcentagem de reciclagem na cidade: atingimos 6,56% dos res\u00edduos produzidos em S\u00e3o Paulo. E esse avan\u00e7o aconteceu nesses tr\u00eas anos e meio de gest\u00e3o gra\u00e7as \u00e0 instala\u00e7\u00e3o de duas centrais mecanizadas de triagem, as maiores da Am\u00e9rica Latina, mas tamb\u00e9m com o credenciamento das cooperativas de catadores. Isso permitiu a universaliza\u00e7\u00e3o do servi\u00e7o de coleta seletiva em todos os distritos de S\u00e3o Paulo. \n\nTemos o desafio de atingir 10% de reciclagem at\u00e9 o final do ano. Para isso, n\u00f3s estamos divulgando um site da Prefeitura, em que \u00e9 poss\u00edvel verificar dia e hor\u00e1rio da coleta seletiva. O site \u00e9: http://spcidadelimpa.com.br/\nJ\u00e1 temos capacidade instalada para superar a meta, precisamos agora de apoio da popula\u00e7\u00e3o para que, juntos, a gente construa uma cidade mais sustent\u00e1vel."	2923	1	1494
904277726319518_1098221276925161	2016-06-22T21:42:26+0000	"Por que o programa De Bra\u00e7os Abertos, constru\u00eddo no di\u00e1logo com uma popula\u00e7\u00e3o esquecida desde sempre, ganhou prest\u00edgio internacional. Depoimento de Sarah Evans, da Open Society Foundations, uma das mais renomadas institui\u00e7\u00f5es que lidam com a quest\u00e3o das drogas em ambiente de vulnerabilidade social."	1037	4	337
904277726319518_1098084970272125	2016-06-22T18:48:50+0000	"A MELHOR GEST\u00c3O FINANCEIRA DA HIST\u00d3RIA RECENTE DE SP\n\nNesse momento em que v\u00e1rios munic\u00edpios e Estados passam por enormes dificuldades financeiras, entenda em 10 minutos o que se passa com as finan\u00e7as da nossa cidade.\n\nCompartilho com voc\u00eas tr\u00eas gr\u00e1ficos que d\u00e3o visibilidade ao que nossa gest\u00e3o fez nesse sentido. \n\n1) D\u00cdVIDA COM A UNI\u00c3O: Renegociamos a d\u00edvida p\u00fablica de S\u00e3o Paulo, que s\u00f3 crescia desde o ano 2000. A d\u00edvida \u00e9, atualmente, a mais baixa da hist\u00f3ria recente: caiu de R$ 73,5 bilh\u00f5es para R$ 30,5 bilh\u00f5es de reais. Com uma gest\u00e3o eficiente, cortamos gastos, auditamos e revisamos contratos, e recuperamos recursos desviados. A renegocia\u00e7\u00e3o da d\u00edvida devolve a autonomia que a cidade perdeu h\u00e1 20 anos, inclusive para se financiar com linhas de cr\u00e9dito.\n\n2) INVESTIMENTO RECORDE EM MEIO A CRISE: Ao mesmo tempo, em um cen\u00e1rio de retra\u00e7\u00e3o econ\u00f4mica, tivemos recorde de investimentos. Devemos superar R$ 17 bilh\u00f5es no quadri\u00eanio que se encerra em 2016, apesar da retra\u00e7\u00e3o de 5% do PIB, no per\u00edodo. Os governos anteriores investiram muito menos em per\u00edodos de bonan\u00e7a econ\u00f4mica. O nosso governo investiu pesado em infraestrutura, sobretudo na periferia da cidade, e em equipamentos de sa\u00fade e educa\u00e7\u00e3o. Desapropriamos terras para habita\u00e7\u00e3o social como h\u00e1 muito n\u00e3o se fazia.\n\n3) PAGAMENTO DE PRECAT\u00d3RIOS SEM CALOTE: Al\u00e9m disso, cumprimos as decis\u00f5es judiciais e pagamos mais precat\u00f3rios. A d\u00edvida com precat\u00f3rios vinha se acumulando nos \u00faltimos mandatos, mas agora pagamos al\u00e9m do valor m\u00ednimo estipulado pela Constitui\u00e7\u00e3o Federal. Isso porque honramos os compromissos assumidos com os credores paulistanos.\n\n\u00c9 por isso que estou seguro em afirmar que o nosso governo fez o melhor trabalho de gest\u00e3o financeira na hist\u00f3ria da cidade. Essa reorganiza\u00e7\u00e3o das finan\u00e7as, nas circunst\u00e2ncias mais adversas, devolve a S\u00e3o Paulo seu merecido horizonte de grandeza. Isso \u00e9 administrar com responsabilidade. Isso permite a S\u00e3o Paulo colher os frutos agora e no futuro."	3770	1	878
904277726319518_1097309523683003	2016-06-21T12:13:33+0000	"Hoje \u00e9 o anivers\u00e1rio de 75 anos do nosso querido Eduardo Suplicy, um dos mais valorosos quadros da pol\u00edtica brasileira, com quem tenho o privil\u00e9gio de conviver h\u00e1 tantos anos.\nTodo mundo sabe, mas nunca \u00e9 demais repetir: o nosso eterno senador \u00e9 exemplo de integridade, simplicidade e serve de inspira\u00e7\u00e3o para todos e todas que desejam uma sociedade com mais justi\u00e7a e liberdade.\nFoi um grande orgulho t\u00ea-lo como Secret\u00e1rio de Direitos Humanos e Cidadania na nossa gest\u00e3o.\nParab\u00e9ns, Suplicy! Pode contar sempre comigo e siga firme na luta. Como diz a m\u00fasica dos Racionais MCs: sou mais voc\u00ea nessa guerra!"	8743	1	352
904277726319518_1096977110382911	2016-06-20T23:15:23+0000	"LED NOS BAIRROS - JARDIM \u00c2NGELA\nNa semana passada, estive no Jardim \u00c2ngela, na zona sul da cidade, inaugurando 12 mil pontos de ilumina\u00e7\u00e3o em LED, que v\u00e3o beneficiar as mais de 210 mil pessoas que moram na regi\u00e3o.\nA falta de ilumina\u00e7\u00e3o \u00e9 a maior inibidora da ocupa\u00e7\u00e3o do espa\u00e7o p\u00fablico na periferia. Sobretudo das mulheres, crian\u00e7as e idosos, que n\u00e3o sentem seguran\u00e7a em uma rua escura. Agora voc\u00ea vai ao bairro e percebe a mudan\u00e7a. Voc\u00ea inibe as m\u00e1s pr\u00e1ticas e as pessoas aproveitam mais a cidade. Este projeto \u00e9 uma verdadeira revolu\u00e7\u00e3o em S\u00e3o Paulo."	1352	1	116
904277726319518_1096917380388884	2016-06-20T20:31:45+0000	"Na semana passada, me reuni com lideran\u00e7as feministas e negras, e conversamos sobre os avan\u00e7os e perspectivas para a agenda de g\u00eanero e de igualdade racial em S\u00e3o Paulo. Felizmente - gra\u00e7as \u00e0 luta de muitas e muitos militantes - essas pautas ganham cada vez mais espa\u00e7o em nossa sociedade, mas ainda h\u00e1 muito o que construir."	1476	1	98
904277726319518_1094795073934448	2016-06-17T11:10:43+0000	"MENTIRA E HIPOCRISIA\nA grande imprensa foi tomada por uma in\u00e9dita preocupa\u00e7\u00e3o com higienismo e moradores em situa\u00e7\u00e3o de rua. Tanto melhor. Trata-se de popula\u00e7\u00e3o extremamente vulner\u00e1vel. H\u00e1 entre eles pessoas de todo tipo: trabalhadores desempregados, usu\u00e1rios e dependentes de drogas, egressos do sistema prisional e pessoas com enfermidades.\nQuando criamos o Programa \"De Bra\u00e7os Abertos (DBA)\", os dois principais jornais da cidade adotaram posi\u00e7\u00e3o editorial contr\u00e1ria ao programa. Ele visa, como se sabe, diversificar o atendimento da assist\u00eancia para atrair o morador em situa\u00e7\u00e3o de rua dependente de crack para os servi\u00e7os oferecidos pela prefeitura. No momento em que o programa recebe reconhecimento internacional \u00e9 o jornal O Globo que d\u00e1 a not\u00edcia (http://oglobo.globo.com/sociedade/saude/programa-social-faz-usuarios-reduzirem-consumo-de-crack-em-sao-paulo-19506085).\nHoje, a imprensa me acusa de querer isentar a Prefeitura de responsabilidade pelos \u00f3bitos da \u00faltima frente fria.\nN\u00e3o \u00e9 verdade.\nA GCM foi acusada de provoc\u00e1-las mediante a retirada ilegal de cobertores. Durante toda semana, investigamos estes \u00f3bitos, procurando cruzar duas informa\u00e7\u00f5es: a causa da morte e a rotina da Guarda. N\u00e3o encontramos nenhuma correla\u00e7\u00e3o entre a a\u00e7\u00e3o da Guarda e os \u00f3bitos.\nSe entend\u00eassemos que o frio n\u00e3o mata jamais ter\u00edamos aberto 1,5 mil vagas provis\u00f3rias durante o inverno, al\u00e9m das 2 mil permanentes, criadas desde 2013, um aumento de 25%.\nServi\u00e7os in\u00e9ditos foram criados para al\u00e9m do DBA: para LGBTs (Transcidadania), para imigrantes, para fam\u00edlias (Fam\u00edlia em Foco), etc. Nenhuma cobertura da imprensa.\nO que se ouve nas redes s\u00e3o refer\u00eancias ao bolsa-crack e bolsa-traveco, express\u00f5es, estas sim, de desrespeito \u00e0 popula\u00e7\u00e3o vulner\u00e1vel.\nContinuaremos a diversificar o atendimento da assist\u00eancia, em combina\u00e7\u00e3o com sa\u00fade, seguran\u00e7a urbana, educa\u00e7\u00e3o e trabalho, para proteger essa popula\u00e7\u00e3o, na melhor tradi\u00e7\u00e3o de respeito aos direitos humanos.\nQuem romantiza a perman\u00eancia na rua em situa\u00e7\u00e3o de risco extremo n\u00e3o somos n\u00f3s. N\u00e3o sejamos hip\u00f3critas."	17410	42	4887
904277726319518_1090127681067854	2016-06-09T18:32:42+0000	"#CinemaP\u00fablico\nHoje foi inaugurada no CEU Vila do Sol, no Jardim \u00c2ngela, a 16\u00aa sala de cinema das 20 que S\u00e3o Paulo ganha at\u00e9 julho. At\u00e9 agora o circuito Spcine levou 32.246 mil espectadores em 550 sess\u00f5es, que exibiram 41 titulos. \nAs 20 salas v\u00e3o constituir um circuito alternativo, p\u00fablico e de f\u00e1cil acesso para moradores da periferia. Democratizar a experi\u00eancia do ir ao cinema \u00e9 uma forma de fomentar a imagina\u00e7\u00e3o paulistana e estimular a produ\u00e7\u00e3o e explora\u00e7\u00e3o de novas linguagens. \nVeja aqui a programa\u00e7\u00e3o: http://www.circuitospcine.com.br e leia mais sobre o projeto: goo.gl/qGeVRM"	1555	15	261
904277726319518_1089458641134758	2016-06-08T21:38:27+0000	"Hoje estive na Lapa inaugurando o quinto centro-dia para idosos de S\u00e3o Paulo. Os centros-dia s\u00e3o uma iniciativa in\u00e9dita da nossa gest\u00e3o e teremos mais dez deles em funcionamento at\u00e9 o final deste ano. Eles s\u00e3o espa\u00e7os de conviv\u00eancia que oferecem atividades e cuidados para a popula\u00e7\u00e3o de idosos, garantindo alimenta\u00e7\u00e3o, oficinas e atividades f\u00edsicas. H\u00e1 um envelhecimento natural da popula\u00e7\u00e3o, que felizmente est\u00e1 vivendo mais. Mas tem que viver mais e bem. Temos que cuidar da infraestrutura de equipamentos sociais para que as pessoas mais longevas possam garantir uma qualidade de vida digna."	2953	5	533
904277726319518_1088168801263742	2016-06-06T17:09:49+0000	"CENTRO DE REFER\u00caNCIA DA MULHER DO CAP\u00c3O REDONDO\nMulheres em situa\u00e7\u00e3o de viol\u00eancia de g\u00eanero e dom\u00e9stica da cidade de S\u00e3o Paulo t\u00eam mais uma porta aberta. Depois de S\u00e3o Miguel Paulista, chegou a vez do Cap\u00e3o Redondo ter seu pr\u00f3prio Centro de Refer\u00eancia da Mulher (CRM), inaugurado na \u00faltima sexta-feira. Ao todo, s\u00e3o cinco equipamentos em opera\u00e7\u00e3o na cidade.\nComo, infelizmente, ainda h\u00e1 muitas mulheres agredidas em S\u00e3o Paulo, os centros de refer\u00eancia s\u00e3o important\u00edssimos para que essas mulheres readquiram autonomia para superar seus problemas. Al\u00e9m de um equipamento acolhedor, com um profissional dedicado a ouvir a hist\u00f3ria de cada uma, os centros oferecem tamb\u00e9m cursos, palestras, oficinas e grupos reflexivos, de maneira a dar sequ\u00eancia ao atendimento emergencial. \nPara oferecer melhores servi\u00e7os \u00e0s mulheres paulistanas, desde o in\u00edcio da atual gest\u00e3o a Secretaria Municipal de Pol\u00edticas para Mulheres reformou totalmente os CRMs Casa Brasil\u00e2ndia e Casa Eliane de Grammont. A Prefeitura tamb\u00e9m reformou os cinco Centros de Cidadania da Mulher (CCMs), em Itaquera, Perus, Capela do Socorro, Parelheiros e Santo Amaro (consulte endere\u00e7os de toda a rede de prote\u00e7\u00e3o aqui: \ngoo.gl/0edYJH)\nLeia mais sobre o Centro de Refer\u00eancia Maria de Lourdes Rodrigues aqui goo.gl/3hM4i0 e aqui \ngoo.gl/2F5AIu."	1894	4	624
904277726319518_1088062767941012	2016-06-06T13:53:48+0000	""	8973	22	152
904277726319518_1087402934673662	2016-06-05T14:59:31+0000	"O QUE VEM PRIMEIRO O CICLISTA OU A CICLOVIA?\nRevista s\u00e3opaulo, da Folha, traz dados interessantes sobre o programa BikeSampa, parceria da Prefeitura de S\u00e3o Paulo com o Ita\u00fa, de compartilhamento de bicicletas:\nO n\u00ba de empr\u00e9stimos aumentou em apenas um ano 88% : \"De abril de 2014 a mar\u00e7o de 2015, foram feitos 470 mil empr\u00e9stimos. No mesmo intervalo de 2015 para este ano, o n\u00famero saltou para 884 mil\".\nJ\u00e1 o n\u00ba de usu\u00e1rios aumentou, no mesmo per\u00edodo, 134%: \"O saldo de usu\u00e1rios das laranjinhas aumentou em 360 mil, atingindo 627 mil pessoas\".\nA conex\u00e3o bike-trilhos tamb\u00e9m sentiu a mudan\u00e7a:\n\"Nas linhas da CPTM, h\u00e1 7.695 embarques de ciclistas por m\u00eas, 41% a mais do que h\u00e1 dois anos. No metr\u00f4, a cada domingo, 1.220 bicicletas s\u00e3o levadas a bordo, em m\u00e9dia 22% a mais do que em 2014.\nO uso dos 29 biciclet\u00e1rios da CPTM cresceu 26% desde 2014. S\u00f3 em abril deste ano, os espa\u00e7os receberam 72,2 mil ve\u00edculos. \"Vem muito mais gente do que podemos atender. Nossos biciclet\u00e1rios est\u00e3o abarrotados\", diz Silas Daniel Lima, gerente de Esta\u00e7\u00f5es e Servi\u00e7os da companhia\".\n\nhttp://www1.folha.uol.com.br/saopaulo/2016/06/1778012-muita-tinta-e-2-anos-depois-ciclovias-passam-a-fazer-parte-da-vida-da-cidade.shtml"	3374	3	405
904277726319518_1087044871376135	2016-06-04T22:41:50+0000	"S\u00c3O PAULO NO TOPO DAS CIDADES INTELIGENTES\n\nReportagem da Revista EXAME divulga estudo da consultoria Urban Systems que elege nossa cidade a mais inteligente do Brasil. O desempenho \u00e9 atribu\u00eddo \u00e0s medidas tomadas na \u00e1rea de mobilidade e urbanismo. Diz o texto:\n\"Em quatro anos, a cidade ganhou um sistema com mais de 500 Km de faixas para \u00f4nibus, partindo de uma marca inferior a 90 Km. At\u00e9 o fim deste ano a meta da prefeitura \u00e9 acrescentar 400 Km \u00e0 malha ciclovi\u00e1ria paulistana - h\u00e1 dois anos, n\u00e3o chegava a 70 Km\".\n\"Um dado indica que S\u00e3o Paulo pode estar no rumo certo. No in\u00edcio deste ano, um dos mais relevantes rankings mundiais de congestionamento - elaborado pela holandesa TomTom, fabricante de sistemas de navega\u00e7\u00e3o para carros - revelou que S\u00e3o Paulo passou da s\u00e9tima para a 58\u00aa posi\u00e7\u00e3o entre as mais engarrafadas, considerando quase 300 metr\u00f3poles em 38 pa\u00edses\".\nO estudo leva em considera\u00e7\u00e3o outras dez \u00e1reas: urbanismo, meio ambiente, energia, tecnologia e inova\u00e7\u00e3o, educa\u00e7\u00e3o, sa\u00fade, seguran\u00e7a, empreendedorismo, economia e governan\u00e7a.\nOutros destaques da reportagem s\u00e3o o Plano Diretor, revisto em 2014, e a Lei de Zoneamento, neste ano.\n\"Os documentos preveem que grandes empreendimentos sejam permitidos apenas nas \u00e1reas servidas por corredores importantes de transporte p\u00fablico. Al\u00e9m disso, desencorajam o desenvolvimento de bairros exclusivamente residenciais ou comerciais, favorecendo \u00e1reas com fun\u00e7\u00f5es mistas. A ideia \u00e9 que todo morador encontre os equipamentos b\u00e1sicos da vida urbana a uma dist\u00e2ncia 'caminh\u00e1vel' de casa\".\nO levantamento completo ser\u00e1 divulgado durante o evento Connected Smart Cities , dias 8 e 9 de junho, no Rio de Janeiro.\nhttp://exame.abril.com.br/brasil/noticias/as-50-cidades-mais-inteligentes-do-brasil-em-2016"	3359	1	540
904277726319518_1086249611455661	2016-06-03T14:09:31+0000	"Ontem visitei Cidade Tiradentes, no extremo leste da cidade, para acompanhar a instala\u00e7\u00e3o de l\u00e2mpadas LED no bairro. Conversei com moradores e ajudei a instalar duas bra\u00e7adeiras das novas lumin\u00e1rias. N\u00f3s j\u00e1 instalamos quase 60 mil pontos em LED em S\u00e3o Paulo e vamos instalar mais 60 mil at\u00e9 setembro deste ano. Isso significa uma Belo Horizonte inteira em LED dentro da cidade. Sem d\u00favida, \u00e9 um dos projetos mais relevantes da nossa gest\u00e3o e que muda a cara de S\u00e3o Paulo. E come\u00e7amos pela periferia justamente porque tem os moradores que, em geral, acordam mais cedo quando ainda est\u00e1 escuro, e voltam para a casa mais tarde, quando j\u00e1 escureceu. Isso vai trazer seguran\u00e7a, sobretudo para as mulheres, e fazer com que os paulistanos ocupem mais os seus bairros. \u00c9 uma verdadeira revolu\u00e7\u00e3o na cidade."	5384	3	1426
904277726319518_1084904354923520	2016-06-01T12:01:18+0000	"MAIS TECNOLOGIA NOS \u00d4NIBUS - M\u00c1QUINAS DE RECARGA\nDepois de determinar a instala\u00e7\u00e3o de ar-condicionado e wi-fi nos novos \u00f4nibus da cidade, a Prefeitura de S\u00e3o Paulo inicia agora a instala\u00e7\u00e3o de m\u00e1quinas de recarga do Bilhete \u00danico. Com 506 KM de novos corredores e faixas exclusivas e estas novas funcionalidades a Prefeitura continua investindo na melhoria do transporte p\u00fablico."	7028	2	1465
904277726319518_1084413654972590	2016-05-31T15:31:14+0000	"INC\u00caNDIO EM FAVELAS E COMUNIDADES\nEm 2012, uma das ang\u00fastias dos paulistanos era a quantidade de inc\u00eandios em favelas e comunidades. A quantidade era tamanha que alguns chegaram a formular a tese de que nada daquilo parecia casual, mas fruto de a\u00e7\u00f5es orquestradas. Passamos a acompanhar de perto a situa\u00e7\u00e3o: falta de extintores, hidrantes inoperantes e sem manuten\u00e7\u00e3o, pr\u00e1ticas impr\u00f3prias, ou seja, uma gama de quest\u00f5es foi levantada e a Defesa Civil mobilizada. Os resultados at\u00e9 aqui - queda de 61% nas ocorr\u00eancias - parecem animadores, ainda que a situa\u00e7\u00e3o seja muito preocupante e exija cuidados permanentes. Mas, fica meu agradecimento \u00e0 Secretaria da Habita\u00e7\u00e3o e \u00e0 Defesa Civil de S\u00e3o Paulo, bem como ao Corpo de Bombeiros pelas parcerias in\u00e9ditas firmadas nesta administra\u00e7\u00e3o."	3009	1	851
